OrderID,Date,Product,Quantity,Price
60502,2024-04-17,Headphones,2,2000
60503,2024-09-24,Mobile,1,15000
60504,2024-06-22,Laptop,2,50000
60505,2024-06-13,Keyboard,5,1500
60506,2024-06-24,Laptop,5,50000
60507,2023-09-18,Laptop,1,50000
60508,2024-12-07,Laptop,4,50000
60509,2024-12-09,Mouse,4,800
60510,2023-09-26,Mouse,5,800
60511,2023-11-18,Keyboard,1,1500
60512,2023-04-11,Laptop,1,50000
60513,2023-02-14,Headphones,1,2000
60514,2023-06-10,Keyboard,4,1500
60515,2024-12-06,Monitor,3,12000
60516,2024-07-10,Mouse,1,800
60517,2024-01-16,Mobile,2,15000
60518,2023-11-25,Tablet,2,20000
60519,2024-09-21,Laptop,4,50000
60520,2023-04-24,Mobile,4,15000
60521,2023-08-11,Mouse,4,800
60522,2023-06-26,Monitor,1,12000
60523,2023-07-02,Mobile,5,15000
60524,2023-03-28,Monitor,2,12000
60525,2023-09-11,Headphones,3,2000
60526,2023-02-15,Headphones,4,2000
60527,2023-07-24,Keyboard,1,1500
60528,2024-07-02,Mouse,4,800
60529,2023-11-12,Mobile,5,15000
60530,2024-01-22,Mouse,3,800
60531,2023-08-09,Tablet,5,20000
60532,2024-11-15,Tablet,2,20000
60533,2023-08-31,Monitor,4,12000
60534,2024-11-30,Mobile,5,15000
60535,2024-11-23,Laptop,2,50000
60536,2024-11-03,Laptop,2,50000
60537,2024-08-06,Headphones,1,2000
60538,2024-03-03,Monitor,4,12000
60539,2023-02-04,Keyboard,5,1500
60540,2023-06-10,Monitor,2,12000
60541,2024-05-18,Headphones,5,2000
60542,2023-09-12,Mouse,3,800
60543,2024-04-30,Keyboard,4,1500
60544,2024-03-17,Keyboard,4,1500
60545,2023-07-20,Laptop,3,50000
60546,2024-12-23,Tablet,2,20000
60547,2023-10-20,Mouse,3,800
60548,2024-09-03,Keyboard,2,1500
60549,2023-10-11,Mouse,4,800
60550,2023-03-19,Tablet,1,20000
60551,2024-06-02,Tablet,3,20000
60552,2023-10-23,Mouse,4,800
60553,2023-03-18,Mouse,2,800
60554,2024-07-02,Mouse,2,800
60555,2024-11-29,Tablet,5,20000
60556,2024-11-14,Mobile,2,15000
60557,2023-03-18,Headphones,1,2000
60558,2023-02-04,Keyboard,5,1500
60559,2023-06-14,Monitor,5,12000
60560,2023-05-29,Mobile,3,15000
60561,2023-08-27,Laptop,4,50000
60562,2023-12-09,Keyboard,4,1500
60563,2024-08-04,Laptop,1,50000
60564,2024-02-10,Mouse,4,800
60565,2023-01-16,Headphones,1,2000
60566,2023-10-26,Keyboard,4,1500
60567,2023-10-17,Monitor,3,12000
60568,2024-04-03,Monitor,3,12000
60569,2023-02-04,Monitor,1,12000
60570,2023-05-08,Tablet,2,20000
60571,2023-04-05,Laptop,1,50000
60572,2024-12-15,Headphones,5,2000
60573,2024-01-09,Mobile,5,15000
60574,2023-02-18,Laptop,3,50000
60575,2023-05-24,Keyboard,5,1500
60576,2023-11-02,Laptop,5,50000
60577,2023-08-07,Tablet,2,20000
60578,2024-04-30,Monitor,4,12000
60579,2023-02-18,Laptop,4,50000
60580,2023-08-25,Laptop,3,50000
60581,2023-11-16,Mouse,3,800
60582,2024-09-10,Laptop,2,50000
60583,2024-11-16,Mobile,4,15000
60584,2024-05-20,Laptop,3,50000
60585,2024-10-22,Keyboard,5,1500
60586,2023-08-10,Monitor,3,12000
60587,2023-04-01,Mouse,3,800
60588,2023-05-20,Laptop,4,50000
60589,2023-10-02,Keyboard,2,1500
60590,2024-03-11,Mobile,1,15000
60591,2024-04-26,Mobile,2,15000
60592,2024-02-14,Keyboard,3,1500
60593,2023-09-04,Tablet,1,20000
60594,2024-09-06,Tablet,1,20000
60595,2023-06-15,Keyboard,4,1500
60596,2024-06-16,Headphones,1,2000
60597,2023-07-01,Tablet,2,20000
60598,2024-01-16,Laptop,1,50000
60599,2024-07-31,Keyboard,1,1500
60600,2024-09-27,Monitor,2,12000
60601,2024-03-09,Tablet,1,20000
60602,2024-12-10,Laptop,1,50000
60603,2024-09-19,Mouse,1,800
60604,2023-07-29,Headphones,2,2000
60605,2024-12-22,Laptop,5,50000
60606,2024-11-16,Mouse,5,800
60607,2024-09-15,Tablet,1,20000
60608,2024-06-03,Mouse,1,800
60609,2024-05-15,Laptop,2,50000
60610,2024-06-10,Mobile,1,15000
60611,2023-05-31,Keyboard,4,1500
60612,2023-06-19,Laptop,1,50000
60613,2023-07-23,Mobile,5,15000
60614,2024-02-29,Mouse,1,800
60615,2024-08-23,Keyboard,5,1500
60616,2023-08-14,Tablet,5,20000
60617,2023-01-29,Mobile,4,15000
60618,2024-06-09,Tablet,4,20000
60619,2024-12-25,Mouse,1,800
60620,2023-06-18,Headphones,4,2000
60621,2023-05-03,Keyboard,3,1500
60622,2024-03-03,Keyboard,4,1500
60623,2023-06-04,Mouse,5,800
60624,2024-10-09,Tablet,1,20000
60625,2024-07-21,Headphones,3,2000
60626,2023-10-14,Mouse,3,800
60627,2024-01-03,Mobile,4,15000
60628,2024-06-22,Tablet,4,20000
60629,2024-09-27,Keyboard,1,1500
60630,2024-08-08,Monitor,3,12000
60631,2024-11-29,Keyboard,3,1500
60632,2024-02-25,Tablet,5,20000
60633,2024-01-21,Keyboard,5,1500
60634,2024-01-29,Mouse,4,800
60635,2023-06-20,Mobile,4,15000
60636,2023-06-09,Mobile,2,15000
60637,2023-03-11,Mouse,3,800
60638,2023-08-23,Mouse,1,800
60639,2024-11-12,Tablet,5,20000
60640,2023-02-28,Monitor,3,12000
60641,2023-04-29,Keyboard,1,1500
60642,2023-06-04,Monitor,2,12000
60643,2023-06-08,Mobile,1,15000
60644,2023-09-11,Tablet,2,20000
60645,2023-12-05,Mouse,4,800
60646,2024-06-30,Monitor,3,12000
60647,2024-03-02,Laptop,3,50000
60648,2024-06-09,Laptop,2,50000
60649,2024-02-19,Tablet,1,20000
60650,2024-11-20,Monitor,3,12000
60651,2024-12-27,Mouse,4,800
60652,2024-12-11,Headphones,1,2000
60653,2024-01-08,Laptop,4,50000
60654,2024-11-30,Headphones,5,2000
60655,2024-12-14,Monitor,5,12000
60656,2023-02-02,Tablet,4,20000
60657,2023-04-25,Mobile,3,15000
60658,2024-10-02,Mobile,3,15000
60659,2024-06-19,Monitor,3,12000
60660,2024-07-25,Laptop,4,50000
60661,2024-12-29,Mobile,1,15000
60662,2023-01-30,Mobile,4,15000
60663,2023-06-16,Headphones,3,2000
60664,2024-07-29,Headphones,4,2000
60665,2023-10-19,Mouse,2,800
60666,2024-06-10,Headphones,3,2000
60667,2024-02-23,Monitor,4,12000
60668,2024-03-05,Mouse,1,800
60669,2023-07-19,Keyboard,1,1500
60670,2024-08-23,Headphones,1,2000
60671,2023-05-29,Laptop,5,50000
60672,2024-12-07,Headphones,2,2000
60673,2024-05-25,Mouse,4,800
60674,2024-11-27,Laptop,5,50000
60675,2023-09-17,Tablet,4,20000
60676,2023-07-02,Mobile,2,15000
60677,2023-11-10,Keyboard,4,1500
60678,2024-09-23,Tablet,4,20000
60679,2023-09-04,Mouse,1,800
60680,2024-10-04,Keyboard,5,1500
60681,2023-09-09,Keyboard,2,1500
60682,2024-07-12,Tablet,2,20000
60683,2024-05-11,Laptop,5,50000
60684,2024-10-18,Keyboard,4,1500
60685,2024-06-12,Keyboard,1,1500
60686,2023-07-19,Keyboard,2,1500
60687,2023-11-22,Tablet,1,20000
60688,2024-03-13,Keyboard,1,1500
60689,2024-03-12,Mobile,5,15000
60690,2024-08-09,Laptop,3,50000
60691,2024-01-12,Headphones,1,2000
60692,2024-04-28,Mobile,3,15000
60693,2024-02-29,Mouse,4,800
60694,2024-04-24,Keyboard,3,1500
60695,2024-07-20,Keyboard,1,1500
60696,2023-09-18,Mobile,5,15000
60697,2023-07-25,Laptop,1,50000
60698,2024-07-30,Mouse,5,800
60699,2023-09-11,Tablet,3,20000
60700,2024-10-22,Headphones,3,2000
60701,2023-06-21,Mouse,2,800
60702,2023-01-30,Monitor,4,12000
60703,2024-02-10,Mouse,5,800
60704,2023-06-13,Tablet,2,20000
60705,2024-10-02,Laptop,5,50000
60706,2023-09-09,Mobile,3,15000
60707,2024-07-08,Headphones,2,2000
60708,2024-07-22,Headphones,2,2000
60709,2024-09-14,Tablet,5,20000
60710,2024-03-08,Mobile,2,15000
60711,2023-10-29,Monitor,5,12000
60712,2023-03-28,Tablet,3,20000
60713,2024-08-26,Tablet,5,20000
60714,2023-12-17,Headphones,5,2000
60715,2023-04-07,Laptop,1,50000
60716,2023-08-15,Tablet,5,20000
60717,2023-03-09,Laptop,1,50000
60718,2024-03-15,Tablet,4,20000
60719,2024-09-04,Laptop,2,50000
60720,2023-08-30,Mouse,5,800
60721,2024-12-01,Headphones,2,2000
60722,2024-12-04,Monitor,4,12000
60723,2024-09-18,Laptop,5,50000
60724,2024-04-07,Headphones,1,2000
60725,2024-08-08,Mobile,4,15000
60726,2024-02-18,Mouse,3,800
60727,2024-08-26,Keyboard,1,1500
60728,2023-07-12,Keyboard,1,1500
60729,2023-01-31,Mouse,1,800
60730,2023-09-09,Monitor,5,12000
60731,2023-01-01,Mouse,1,800
60732,2023-03-20,Keyboard,4,1500
60733,2023-04-07,Mouse,1,800
60734,2024-03-30,Mobile,2,15000
60735,2024-09-10,Monitor,5,12000
60736,2023-03-29,Mobile,3,15000
60737,2023-10-30,Mouse,3,800
60738,2024-11-04,Tablet,3,20000
60739,2023-07-02,Keyboard,2,1500
60740,2023-05-04,Laptop,4,50000
60741,2023-04-26,Headphones,4,2000
60742,2024-07-30,Tablet,1,20000
60743,2024-06-17,Tablet,1,20000
60744,2023-08-07,Mobile,4,15000
60745,2023-10-02,Mouse,3,800
60746,2024-07-30,Mouse,5,800
60747,2024-11-24,Tablet,1,20000
60748,2024-09-20,Mouse,2,800
60749,2023-07-29,Tablet,3,20000
60750,2023-03-19,Mobile,4,15000
60751,2023-03-05,Keyboard,3,1500
60752,2023-09-19,Tablet,3,20000
60753,2023-06-27,Laptop,3,50000
60754,2023-12-30,Tablet,4,20000
60755,2023-03-11,Headphones,1,2000
60756,2024-04-16,Mouse,4,800
60757,2023-09-16,Mouse,4,800
60758,2024-11-09,Keyboard,1,1500
60759,2024-01-13,Mobile,3,15000
60760,2024-08-04,Headphones,3,2000
60761,2024-03-17,Keyboard,4,1500
60762,2024-04-29,Laptop,4,50000
60763,2024-02-24,Laptop,2,50000
60764,2023-07-22,Monitor,2,12000
60765,2024-11-17,Mobile,2,15000
60766,2024-09-21,Mobile,2,15000
60767,2024-01-01,Tablet,1,20000
60768,2023-10-06,Laptop,2,50000
60769,2024-11-24,Mobile,4,15000
60770,2024-07-14,Mobile,1,15000
60771,2024-02-20,Monitor,2,12000
60772,2024-07-11,Headphones,3,2000
60773,2023-05-19,Mouse,1,800
60774,2024-06-29,Laptop,3,50000
60775,2023-07-23,Laptop,4,50000
60776,2024-03-05,Tablet,3,20000
60777,2023-12-21,Mouse,2,800
60778,2024-11-27,Laptop,2,50000
60779,2023-01-01,Monitor,1,12000
60780,2023-05-26,Mouse,1,800
60781,2024-10-03,Keyboard,5,1500
60782,2023-01-17,Tablet,5,20000
60783,2024-04-15,Laptop,1,50000
60784,2024-11-08,Monitor,2,12000
60785,2023-03-25,Tablet,3,20000
60786,2024-10-05,Laptop,2,50000
60787,2024-05-28,Monitor,5,12000
60788,2023-07-29,Tablet,3,20000
60789,2023-12-25,Mobile,4,15000
60790,2024-03-11,Monitor,4,12000
60791,2024-06-21,Tablet,5,20000
60792,2024-01-10,Laptop,1,50000
60793,2024-06-30,Mouse,2,800
60794,2024-07-20,Tablet,3,20000
60795,2024-07-12,Monitor,4,12000
60796,2023-04-16,Tablet,2,20000
60797,2024-03-13,Keyboard,5,1500
60798,2024-01-30,Tablet,5,20000
60799,2023-03-16,Mobile,3,15000
60800,2023-05-05,Headphones,2,2000
60801,2023-04-29,Mouse,1,800
60802,2023-06-21,Tablet,2,20000
60803,2023-10-27,Mobile,2,15000
60804,2024-05-08,Mouse,3,800
60805,2024-09-01,Keyboard,4,1500
60806,2023-04-30,Monitor,5,12000
60807,2023-08-31,Monitor,2,12000
60808,2023-11-16,Keyboard,5,1500
60809,2023-03-03,Mobile,5,15000
60810,2024-05-28,Keyboard,5,1500
60811,2023-12-03,Mouse,5,800
60812,2023-01-30,Monitor,5,12000
60813,2023-09-14,Mobile,3,15000
60814,2024-05-22,Mouse,3,800
60815,2024-10-30,Mobile,1,15000
60816,2023-06-10,Tablet,1,20000
60817,2023-05-31,Keyboard,1,1500
60818,2024-02-07,Mobile,1,15000
60819,2024-11-06,Tablet,1,20000
60820,2024-11-06,Laptop,2,50000
60821,2024-06-27,Keyboard,4,1500
60822,2023-04-27,Monitor,3,12000
60823,2023-06-16,Headphones,4,2000
60824,2023-06-29,Laptop,5,50000
60825,2024-02-29,Headphones,3,2000
60826,2023-10-22,Keyboard,2,1500
60827,2024-10-15,Monitor,1,12000
60828,2024-10-31,Mouse,5,800
60829,2023-10-07,Keyboard,3,1500
60830,2023-02-25,Mobile,2,15000
60831,2023-06-08,Laptop,4,50000
60832,2023-02-21,Mobile,2,15000
60833,2024-01-11,Laptop,4,50000
60834,2024-11-13,Mouse,3,800
60835,2023-07-14,Monitor,1,12000
60836,2024-11-21,Mobile,4,15000
60837,2024-01-17,Headphones,4,2000
60838,2023-03-17,Laptop,4,50000
60839,2023-07-14,Mobile,2,15000
60840,2024-11-04,Keyboard,4,1500
60841,2024-06-16,Mobile,4,15000
60842,2024-09-02,Headphones,4,2000
60843,2023-03-11,Keyboard,1,1500
60844,2023-11-16,Mobile,4,15000
60845,2023-05-14,Mobile,2,15000
60846,2024-03-06,Monitor,5,12000
60847,2023-01-15,Laptop,4,50000
60848,2024-02-06,Monitor,2,12000
60849,2024-12-12,Laptop,1,50000
60850,2023-12-05,Mouse,2,800
60851,2023-02-27,Headphones,2,2000
60852,2024-07-02,Headphones,3,2000
60853,2024-02-14,Mobile,3,15000
60854,2024-10-17,Mouse,2,800
60855,2023-07-27,Monitor,5,12000
60856,2024-01-09,Headphones,2,2000
60857,2024-12-08,Headphones,2,2000
60858,2023-02-08,Monitor,2,12000
60859,2024-01-06,Headphones,1,2000
60860,2023-01-22,Mouse,2,800
60861,2023-02-25,Keyboard,4,1500
60862,2023-09-13,Headphones,2,2000
60863,2024-07-13,Tablet,3,20000
60864,2024-11-24,Mobile,1,15000
60865,2024-12-17,Tablet,1,20000
60866,2023-08-26,Laptop,3,50000
60867,2024-11-16,Laptop,3,50000
60868,2023-01-14,Tablet,2,20000
60869,2023-03-09,Mouse,5,800
60870,2023-06-13,Monitor,1,12000
60871,2023-07-26,Keyboard,3,1500
60872,2023-03-25,Mobile,1,15000
60873,2023-03-17,Tablet,1,20000
60874,2023-09-30,Headphones,5,2000
60875,2024-04-01,Mouse,2,800
60876,2023-07-23,Keyboard,3,1500
60877,2024-12-10,Laptop,5,50000
60878,2023-05-26,Laptop,1,50000
60879,2023-11-07,Mouse,5,800
60880,2023-01-02,Mouse,2,800
60881,2024-05-19,Headphones,5,2000
60882,2024-10-26,Mobile,5,15000
60883,2024-07-24,Keyboard,2,1500
60884,2024-04-01,Monitor,2,12000
60885,2023-03-06,Keyboard,4,1500
60886,2024-06-15,Headphones,4,2000
60887,2023-04-05,Headphones,2,2000
60888,2023-12-31,Monitor,3,12000
60889,2023-12-28,Headphones,5,2000
60890,2024-04-19,Monitor,5,12000
60891,2023-07-11,Mobile,4,15000
60892,2024-09-18,Monitor,3,12000
60893,2023-06-04,Monitor,4,12000
60894,2023-01-17,Tablet,4,20000
60895,2023-07-12,Keyboard,4,1500
60896,2024-08-17,Mouse,1,800
60897,2023-11-21,Mouse,3,800
60898,2023-08-10,Mobile,1,15000
60899,2023-04-01,Laptop,5,50000
60900,2023-12-03,Mobile,1,15000
60901,2023-07-06,Laptop,4,50000
60902,2023-07-24,Laptop,1,50000
60903,2024-06-11,Tablet,5,20000
60904,2023-10-20,Mobile,1,15000
60905,2023-07-25,Tablet,5,20000
60906,2024-03-03,Keyboard,2,1500
60907,2023-05-29,Laptop,1,50000
60908,2023-12-17,Mobile,1,15000
60909,2024-01-02,Headphones,4,2000
60910,2023-06-18,Tablet,2,20000
60911,2023-12-15,Tablet,5,20000
60912,2024-12-31,Tablet,5,20000
60913,2024-12-30,Tablet,2,20000
60914,2023-08-02,Tablet,4,20000
60915,2023-05-12,Tablet,5,20000
60916,2023-11-14,Laptop,4,50000
60917,2024-04-09,Headphones,1,2000
60918,2024-03-11,Monitor,2,12000
60919,2023-08-17,Monitor,4,12000
60920,2024-06-09,Monitor,3,12000
60921,2023-11-13,Mobile,4,15000
60922,2023-06-27,Mobile,5,15000
60923,2023-01-14,Mouse,1,800
60924,2024-08-27,Mouse,1,800
60925,2023-11-25,Mobile,3,15000
60926,2024-09-07,Mobile,5,15000
60927,2024-04-16,Keyboard,3,1500
60928,2024-09-07,Laptop,3,50000
60929,2023-04-20,Keyboard,2,1500
60930,2024-04-01,Headphones,1,2000
60931,2024-10-10,Mobile,3,15000
60932,2024-08-08,Mouse,4,800
60933,2023-07-06,Keyboard,1,1500
60934,2023-11-20,Headphones,2,2000
60935,2024-03-31,Mouse,3,800
60936,2024-08-19,Tablet,1,20000
60937,2024-11-07,Tablet,5,20000
60938,2023-05-26,Laptop,5,50000
60939,2023-11-23,Mobile,4,15000
60940,2023-07-01,Headphones,2,2000
60941,2024-09-27,Monitor,4,12000
60942,2023-11-14,Headphones,1,2000
60943,2024-05-31,Headphones,1,2000
60944,2023-08-30,Monitor,4,12000
60945,2023-07-03,Keyboard,5,1500
60946,2023-12-05,Keyboard,1,1500
60947,2024-08-31,Monitor,1,12000
60948,2023-11-13,Monitor,1,12000
60949,2024-04-20,Laptop,4,50000
60950,2024-09-21,Tablet,1,20000
60951,2023-02-20,Keyboard,4,1500
60952,2023-06-05,Monitor,1,12000
60953,2023-12-18,Tablet,3,20000
60954,2023-04-19,Tablet,4,20000
60955,2023-05-13,Laptop,1,50000
60956,2023-04-10,Monitor,5,12000
60957,2023-01-13,Mobile,3,15000
60958,2024-08-21,Laptop,5,50000
60959,2023-01-22,Laptop,2,50000
60960,2024-01-12,Laptop,1,50000
60961,2023-04-22,Mobile,5,15000
60962,2023-02-12,Monitor,2,12000
60963,2024-11-03,Laptop,3,50000
60964,2023-09-12,Headphones,3,2000
60965,2023-06-30,Headphones,3,2000
60966,2023-08-01,Monitor,4,12000
60967,2024-01-30,Keyboard,1,1500
60968,2023-12-25,Mobile,2,15000
60969,2023-12-28,Mouse,3,800
60970,2024-10-31,Laptop,5,50000
60971,2023-04-22,Headphones,3,2000
60972,2024-03-21,Mobile,1,15000
60973,2024-12-22,Tablet,1,20000
60974,2024-12-21,Mouse,3,800
60975,2024-03-06,Mobile,5,15000
60976,2023-10-14,Keyboard,1,1500
60977,2024-09-03,Mouse,1,800
60978,2024-01-28,Tablet,5,20000
60979,2024-03-09,Mobile,2,15000
60980,2024-03-20,Mouse,1,800
60981,2024-09-18,Tablet,5,20000
60982,2024-12-12,Mouse,1,800
60983,2023-08-30,Mouse,5,800
60984,2023-05-29,Headphones,3,2000
60985,2023-03-02,Monitor,1,12000
60986,2024-09-22,Tablet,2,20000
60987,2024-07-06,Mouse,5,800
60988,2024-11-26,Mouse,2,800
60989,2023-12-22,Monitor,4,12000
60990,2023-07-03,Laptop,1,50000
60991,2023-09-11,Headphones,2,2000
60992,2024-10-24,Mobile,2,15000
60993,2024-05-06,Tablet,3,20000
60994,2024-09-18,Mobile,3,15000
60995,2024-04-09,Mobile,3,15000
60996,2023-02-13,Headphones,2,2000
60997,2024-01-30,Tablet,1,20000
60998,2023-10-30,Keyboard,4,1500
60999,2023-04-22,Mobile,5,15000
61000,2023-07-14,Mobile,2,15000
61001,2024-03-31,Keyboard,4,1500
61002,2024-02-17,Keyboard,2,1500
61003,2023-02-28,Headphones,1,2000
61004,2023-09-05,Laptop,3,50000
61005,2024-04-26,Monitor,2,12000
61006,2024-03-25,Monitor,4,12000
61007,2024-04-21,Mobile,2,15000
61008,2023-09-10,Monitor,1,12000
61009,2024-02-28,Laptop,1,50000
61010,2023-01-02,Tablet,1,20000
61011,2023-09-28,Monitor,3,12000
61012,2024-06-09,Headphones,1,2000
61013,2024-05-31,Keyboard,4,1500
61014,2023-06-07,Monitor,5,12000
61015,2024-06-24,Headphones,3,2000
61016,2024-03-02,Mobile,1,15000
61017,2023-03-19,Tablet,5,20000
61018,2023-07-06,Keyboard,4,1500
61019,2023-04-29,Headphones,5,2000
61020,2023-07-06,Laptop,5,50000
61021,2024-03-15,Mouse,5,800
61022,2023-07-27,Mobile,2,15000
61023,2023-06-28,Keyboard,5,1500
61024,2024-06-19,Mouse,3,800
61025,2024-01-27,Laptop,4,50000
61026,2024-09-19,Laptop,5,50000
61027,2024-02-15,Headphones,3,2000
61028,2024-11-30,Headphones,4,2000
61029,2024-05-01,Mouse,4,800
61030,2024-07-11,Tablet,1,20000
61031,2023-04-12,Mouse,1,800
61032,2023-01-11,Mouse,4,800
61033,2023-04-04,Headphones,5,2000
61034,2023-07-12,Tablet,1,20000
61035,2023-05-28,Monitor,3,12000
61036,2024-10-08,Tablet,4,20000
61037,2024-09-02,Mobile,3,15000
61038,2023-01-24,Keyboard,1,1500
61039,2023-02-24,Tablet,1,20000
61040,2023-06-14,Tablet,2,20000
61041,2023-12-20,Laptop,5,50000
61042,2023-08-02,Monitor,4,12000
61043,2024-01-13,Monitor,1,12000
61044,2024-08-05,Mobile,4,15000
61045,2023-03-11,Mouse,5,800
61046,2024-06-10,Monitor,5,12000
61047,2024-12-02,Monitor,1,12000
61048,2024-02-18,Headphones,1,2000
61049,2024-02-12,Laptop,5,50000
61050,2023-06-29,Monitor,1,12000
61051,2024-12-12,Monitor,5,12000
61052,2024-11-27,Monitor,3,12000
61053,2023-08-13,Tablet,2,20000
61054,2023-10-16,Monitor,2,12000
61055,2023-12-17,Monitor,1,12000
61056,2023-12-22,Keyboard,4,1500
61057,2023-06-23,Mobile,5,15000
61058,2024-09-01,Laptop,3,50000
61059,2023-08-16,Headphones,4,2000
61060,2024-05-25,Keyboard,2,1500
61061,2024-02-27,Laptop,5,50000
61062,2023-04-30,Tablet,3,20000
61063,2024-06-25,Headphones,1,2000
61064,2024-08-31,Monitor,4,12000
61065,2024-04-08,Mobile,3,15000
61066,2023-11-17,Mouse,5,800
61067,2023-09-03,Headphones,5,2000
61068,2024-11-13,Mouse,2,800
61069,2023-12-24,Keyboard,5,1500
61070,2024-04-26,Laptop,2,50000
61071,2023-09-11,Keyboard,4,1500
61072,2023-07-21,Keyboard,3,1500
61073,2024-10-23,Headphones,4,2000
61074,2024-11-22,Headphones,3,2000
61075,2024-07-06,Headphones,3,2000
61076,2024-06-28,Laptop,4,50000
61077,2024-08-17,Keyboard,4,1500
61078,2023-04-02,Headphones,5,2000
61079,2024-10-08,Mobile,3,15000
61080,2024-08-24,Monitor,4,12000
61081,2023-10-04,Keyboard,5,1500
61082,2023-06-28,Laptop,3,50000
61083,2024-07-22,Headphones,5,2000
61084,2024-10-27,Mobile,1,15000
61085,2023-08-25,Laptop,5,50000
61086,2024-10-24,Mouse,4,800
61087,2023-08-12,Headphones,3,2000
61088,2023-06-20,Keyboard,4,1500
61089,2023-08-03,Keyboard,4,1500
61090,2023-12-10,Monitor,4,12000
61091,2023-11-08,Mouse,1,800
61092,2023-09-20,Monitor,1,12000
61093,2023-05-13,Keyboard,3,1500
61094,2024-04-06,Laptop,3,50000
61095,2024-01-06,Monitor,2,12000
61096,2024-02-20,Headphones,3,2000
61097,2023-04-12,Mobile,4,15000
61098,2024-04-04,Mobile,5,15000
61099,2024-10-30,Tablet,3,20000
61100,2024-01-18,Headphones,5,2000
61101,2023-07-03,Mouse,1,800
61102,2024-03-22,Tablet,4,20000
61103,2023-10-30,Tablet,5,20000
61104,2023-01-04,Mouse,4,800
61105,2023-10-01,Monitor,1,12000
61106,2023-10-01,Monitor,1,12000
61107,2023-02-26,Mobile,2,15000
61108,2023-07-30,Keyboard,4,1500
61109,2024-06-01,Monitor,2,12000
61110,2024-10-08,Headphones,1,2000
61111,2024-06-28,Monitor,2,12000
61112,2023-02-15,Mobile,4,15000
61113,2024-08-22,Keyboard,2,1500
61114,2023-12-08,Monitor,1,12000
61115,2023-04-21,Keyboard,4,1500
61116,2023-03-28,Monitor,3,12000
61117,2024-06-27,Laptop,5,50000
61118,2024-03-19,Headphones,3,2000
61119,2024-09-14,Mobile,2,15000
61120,2023-01-11,Mobile,2,15000
61121,2024-01-12,Monitor,5,12000
61122,2024-04-18,Tablet,5,20000
61123,2023-05-20,Keyboard,2,1500
61124,2023-09-05,Headphones,3,2000
61125,2024-01-19,Monitor,1,12000
61126,2023-01-02,Laptop,4,50000
61127,2023-02-23,Tablet,2,20000
61128,2023-03-05,Mobile,1,15000
61129,2024-03-31,Laptop,3,50000
61130,2024-01-23,Tablet,1,20000
61131,2023-01-22,Monitor,5,12000
61132,2023-07-25,Laptop,2,50000
61133,2023-11-04,Monitor,2,12000
61134,2023-10-26,Keyboard,1,1500
61135,2023-11-30,Monitor,3,12000
61136,2023-02-05,Monitor,5,12000
61137,2023-06-30,Keyboard,1,1500
61138,2024-01-16,Headphones,5,2000
61139,2024-08-20,Mobile,4,15000
61140,2024-07-19,Monitor,1,12000
61141,2024-03-01,Mouse,1,800
61142,2024-04-03,Tablet,3,20000
61143,2023-03-03,Headphones,5,2000
61144,2024-04-08,Headphones,5,2000
61145,2024-08-25,Headphones,4,2000
61146,2023-07-28,Mouse,1,800
61147,2024-02-14,Laptop,4,50000
61148,2023-06-05,Mobile,3,15000
61149,2024-10-23,Mobile,1,15000
61150,2023-05-27,Monitor,2,12000
61151,2023-01-16,Mouse,1,800
61152,2024-05-29,Headphones,1,2000
61153,2024-05-30,Mouse,4,800
61154,2024-03-05,Tablet,4,20000
61155,2023-02-04,Laptop,5,50000
61156,2023-06-06,Mouse,1,800
61157,2023-09-18,Tablet,1,20000
61158,2024-05-17,Monitor,1,12000
61159,2024-04-13,Headphones,4,2000
61160,2024-02-21,Headphones,1,2000
61161,2024-03-11,Tablet,3,20000
61162,2024-01-30,Laptop,2,50000
61163,2023-04-10,Headphones,1,2000
61164,2024-11-30,Mobile,5,15000
61165,2024-09-07,Monitor,3,12000
61166,2023-01-20,Mobile,4,15000
61167,2024-08-22,Tablet,1,20000
61168,2024-07-08,Tablet,4,20000
61169,2024-11-27,Tablet,5,20000
61170,2023-11-27,Laptop,5,50000
61171,2024-02-18,Monitor,3,12000
61172,2023-03-15,Monitor,2,12000
61173,2023-11-12,Mouse,1,800
61174,2024-06-18,Keyboard,3,1500
61175,2024-11-03,Laptop,4,50000
61176,2024-03-13,Keyboard,1,1500
61177,2023-03-17,Monitor,2,12000
61178,2024-05-10,Tablet,5,20000
61179,2023-12-09,Keyboard,4,1500
61180,2024-10-25,Keyboard,1,1500
61181,2023-01-30,Tablet,1,20000
61182,2023-08-04,Mobile,2,15000
61183,2024-11-27,Mouse,5,800
61184,2023-12-19,Headphones,2,2000
61185,2023-12-24,Monitor,4,12000
61186,2024-10-12,Monitor,2,12000
61187,2024-09-23,Headphones,2,2000
61188,2024-12-12,Monitor,5,12000
61189,2024-02-04,Monitor,1,12000
61190,2023-11-23,Keyboard,4,1500
61191,2024-01-20,Keyboard,2,1500
61192,2024-11-03,Monitor,2,12000
61193,2023-05-09,Tablet,2,20000
61194,2024-04-10,Tablet,3,20000
61195,2023-03-30,Mobile,4,15000
61196,2024-08-30,Mouse,3,800
61197,2023-04-06,Tablet,5,20000
61198,2023-05-07,Tablet,5,20000
61199,2024-07-18,Tablet,1,20000
61200,2023-07-20,Headphones,5,2000
